,logFC,logCPM,LR,PValue,DE,FDR
2:35206018|35211698,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
4:115381445|115463969,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
4:63067656|63070864,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
4:98921551|98925725,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
5:110071336|110144076,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
6:128466982|128468172,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
7:14150143|14157410,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
7:45144979|45148223,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
8:93837354|93868098,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
8:93880492|94000885,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
9:110210197|110210401,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
9:46182234|46182457,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
MT:13917|14141,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
X:37513144|37531017,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
MT:13371|13514,-1.58487203098215,-4.86833752461473,0.599200536168854,0.438883220417302,0,0.658368662986791
7:103928520|103995951,1.58264427030904,-4.8061051203052,0.595781482842546,0.440192123236088,0,0.658368662986791
10:31410659|31410892,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
12:104186468|104234065,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
12:8035286|8037769,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
13:34169941|34170082,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
14:31096466|31099384,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
1:74637873|74638299,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
2:143827997|143830109,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
2:3779492|3780591,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
5:145731713|145805854,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
5:90612712|90613793,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
MT:5760|5969,1.58081754063064,-5.01068767910046,0.595472794217247,0.440310592221646,0,0.658368662986791
5:90616445|90619915,-1.39181820394794,-4.51164527602777,0.595071819070479,0.440464552239157,0,0.658368662986791
17:35485664|35602563,-1.65123677452482,-3.66666692467291,0.570665733172939,0.449994492983121,0,0.658368662986791
1:88146161|88146325,1.71499977574703,-4.19992966302438,0.554137933346078,0.456631848688543,0,0.658368662986791
5:105441492|105491819,1.59198541589413,-0.0305548920681456,0.549337942590028,0.458588336656415,0,0.658368662986791
17:21870723|21899039,-1.37817012918308,-5.06969041410595,0.537887283240613,0.463309625997731,0,0.658368662986791
17:32763857|32848130,-1.37817012918308,-5.06969041410595,0.537887283240613,0.463309625997731,0,0.658368662986791
19:39627010|39627186,-1.37817012918308,-5.06969041410595,0.537887283240613,0.463309625997731,0,0.658368662986791
1:173698944|173733197,-1.37817012918308,-5.06969041410595,0.537887283240613,0.463309625997731,0,0.658368662986791
5:134290697|134308338,-1.37817012918308,-5.06969041410595,0.537887283240613,0.463309625997731,0,0.658368662986791
X:49692248|49704392,-1.37817012918308,-5.06969041410595,0.537887283240613,0.463309625997731,0,0.658368662986791
10:81395371|81400551,1.37765146268388,-5.06914240465964,0.534322662570828,0.46479517035903,0,0.658368662986791
12:103695490|103861462,1.37765146268388,-5.06914240465964,0.534322662570828,0.46479517035903,0,0.658368662986791
3:107949452|107949735,1.37765146268388,-5.06914240465964,0.534322662570828,0.46479517035903,0,0.658368662986791
4:46469889|46471467,1.37765146268388,-5.06914240465964,0.534322662570828,0.46479517035903,0,0.658368662986791
6:40691909|40727200,1.37765146268388,-5.06914240465964,0.534322662570828,0.46479517035903,0,0.658368662986791
6:90546797|90566412,1.37765146268388,-5.06914240465964,0.534322662570828,0.46479517035903,0,0.658368662986791
9:78149735|78211785,1.37765146268388,-5.06914240465964,0.534322662570828,0.46479517035903,0,0.658368662986791
12:104206506|104218004,-1.31279925465804,-5.07461746471628,0.497035660073718,0.480805531266746,0,0.658368662986791
1:191758486|191758671,-1.31279925465804,-5.07461746471628,0.497035660073718,0.480805531266746,0,0.658368662986791
2:103303397|103304765,-1.31279925465804,-5.07461746471628,0.497035660073718,0.480805531266746,0,0.658368662986791
5:22090493|22115111,-1.31279925465804,-5.07461746471628,0.497035660073718,0.480805531266746,0,0.658368662986791
6:124891371|124891922,-1.31279925465804,-5.07461746471628,0.497035660073718,0.480805531266746,0,0.658368662986791
7:19430551|19430922,-1.31279925465804,-5.07461746471628,0.497035660073718,0.480805531266746,0,0.658368662986791
1:173701917|173762743,1.24488698671161,-3.12655853733917,0.492541518351501,0.482795776512783,0,0.658368662986791
Y:90750411|90804949,1.98662040752566,-4.45834933990769,0.485606677168749,0.485893638026939,0,0.658368662986791
1:173587696|173733197,1.28025114506818,-5.00307250821201,0.47661112138855,0.489961362554713,0,0.658368662986791
10:86183965|86184116,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
17:35517504|35610207,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
17:57516248|57516460,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
19:39604064|39686557,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
19:39727820|39869686,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
3:82915955|82917428,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
5:89593241|89594428,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
6:128761068|128792281,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
6:29361559|29361752,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
6:40701505|40727915,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
7:16010127|16010478,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
7:65733207|65736784,1.28019603952545,-5.07811505232986,0.476611113209037,0.48996136627915,0,0.658368662986791
17:31831794|31831956,-1.77340462964265,-4.43162227315137,0.463730121922677,0.495885836052966,0,0.658368662986791
19:8195128|8364168,-1.21220041463442,-5.0096312561985,0.441171043095139,0.506557783646568,0,0.658368662986791
10:76896203|76907896,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
17:31836362|31839987,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
19:39604064|39673512,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
19:39627010|39722904,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
1:139588580|139702409,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
4:63066960|63069762,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
5:90615203|90620543,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
8:110719238|110720591,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
8:85569220|85570790,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
9:108217025|108217374,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
MT:4834|13259,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
X:103366940|103386186,-1.21197317540706,-5.08497650171513,0.441171024106046,0.506557792794264,0,0.658368662986791
3:151203464|151203613,1.20774808167762,-4.80647784357236,0.437998834091671,0.508089917681525,0,0.658368662986791
10:76904224|76907509,1.20764217946454,-4.87143960669395,0.437902051443359,0.508136787724668,0,0.658368662986791
12:113107079|113107917,1.20692658862092,-5.08652552371818,0.437901845349315,0.508136887540141,0,0.658368662986791
17:35781791|35781964,1.20692658862092,-5.08652552371818,0.437901845349315,0.508136887540141,0,0.658368662986791
17:36352341|36377282,1.20692658862092,-5.08652552371818,0.437901845349315,0.508136887540141,0,0.658368662986791
18:60520552|60572570,1.20692658862092,-5.08652552371818,0.437901845349315,0.508136887540141,0,0.658368662986791
19:34564461|34585398,1.20692658862092,-5.08652552371818,0.437901845349315,0.508136887540141,0,0.658368662986791
5:90618650|90619933,1.20692658862092,-5.08652552371818,0.437901845349315,0.508136887540141,0,0.658368662986791
6:122048711|122211643,1.20692658862092,-5.08652552371818,0.437901845349315,0.508136887540141,0,0.658368662986791
5:123318737|123319515,-1.29644475874822,-3.31431423457263,0.430238242252901,0.511872069561147,0,0.661291373103562
16:22717782|22717944,1.57079498071083,-4.31789849928673,0.380912496263628,0.537115287972433,0,0.691903555399647
1:139786293|139858635,-1.04474485792546,2.22409989457963,0.363904272031488,0.546345857803916,0,0.701771834592961
3:82917408|82917896,2.06915009348912,-4.60480125405887,0.337306476496977,0.561388116284195,0,0.719027186186347
11:108302821|108303018,1.52878739071399,-4.35036496814122,0.306038273024062,0.580121495905636,0,0.740898024770912
3:82920285|82921614,-1.08988503340657,-3.31173077622418,0.301851418354136,0.582724069100424,0,0.74210159227319
9:103092392|103093101,-1.77426924633941,-4.50344282997501,0.294784208080807,0.587170882990801,0,0.745640297434342
7:3723102|3742455,1.04826765378239,-4.24952443877328,0.205799823996876,0.650079568499695,0,0.823188575408962
9:103089118|103093083,0.845214744150195,-3.40683834615216,0.19992457152484,0.654781736595845,0,0.826544504728382
7:19430731|19430922,0.987099075497315,-3.91519166918157,0.197891763462957,0.656427962368178,0,0.826544504728382
17:21871187|21899039,-0.974694178538106,-3.91989912522294,0.192529274303663,0.660819808990179,0,0.829737232074747
X:105059358|105070985,-1.02593609909393,-1.75547607086339,0.184367124694989,0.667646756738391,0,0.835961065159834
4:135682898|135686088,-0.949305827339483,-4.13427945462221,0.171202042889517,0.679045716299125,0,0.84785875750198
17:31477089|31559986,1.1006879896104,-4.6856312986661,0.167349250513168,0.682478437899654,0,0.849771202621575
12:103704356|103735225,0.860331150938826,-4.23023176433364,0.152102026239247,0.696534626020677,0,0.864863827309007
7:105244299|105244724,1.23270071036052,-4.40836759391671,0.122424819342636,0.726419313865917,0,0.899472114399072
12:104375308|104375566,1.02009596323202,-4.1787968091308,0.114156498999384,0.735460752159397,0,0.908151812749311
6:141580115|141594260,-0.879305944317129,-4.82615768525965,0.10466898918792,0.746297017906748,0,0.918993848496739
18:31752418|31769152,-0.725013561269552,-3.19538170719577,0.0900555171532855,0.764106588929625,0,0.938339684756984
17:34194471|34215628,0.58173847671623,-4.01964340438285,0.0683764861707538,0.793715447391178,0,0.972029602695497
MT:5760|5954,-0.39966123795656,-2.69240071967895,0.0576696935865206,0.810217732625304,0,0.9877173834707
7:3723102|3918072,0.615270189244407,-4.65574310639855,0.0572202218335164,0.810944697390933,0,0.9877173834707
6:121757909|121857559,-0.489153001118956,-4.23363048606672,0.049288368946043,0.824306223454479,0,1
5:121708717|121710148,-0.527496655633663,-4.69077251528513,0.0389151979853731,0.843616760149173,0,1
11:75304733|75305816,-0.612384866129267,-4.14294420211477,0.0329585842318791,0.855939821076532,0,1
MT:14917|15070,-0.456377731879845,-3.57516696969,0.0319787682629959,0.858074263461967,0,1
5:121711550|121714034,0.419998565224361,-4.91255243046718,0.0252722049469513,0.873690665999208,0,1
9:46140476|46141262,0.331060357861363,-4.19056168854686,0.0216934456174098,0.882905532593763,0,1
1:139481251|139481433,-0.439929239691997,-3.72857638487718,0.0172110457985699,0.89562431391772,0,1
17:57529265|57529839,-0.197000819837776,-3.67752003632974,0.0108496699138518,0.917040988833989,0,1
19:39990265|40085317,-0.182938389799968,-4.28455948602296,0.00643763697782833,0.936050444345626,0,1
17:40158536|40158740,-0.375295085835405,-4.54642553535607,0.00596295180356665,0.938448410901321,0,1
9:108208070|108212380,-0.266471861637288,-4.2515348915349,0.00529726159615418,0.94197936488131,0,1
1:180829364|180845042,-0.289672547635604,-4.73757285088737,0.00384362619112055,0.950565232736047,0,1
1:67254707|67259760,-0.12961882549059,-4.77182208257314,0.00231618801192309,0.961615194809668,0,1
4:141416581|141419622,-0.224412548081859,-4.72397564310813,0.00207005550264117,0.963710478521346,0,1
13:35143857|35172335,-0.22290602684266,-4.67644407501551,0.00186190679653664,0.965582107203679,0,1
14:21368081|21368251,0.158433766774403,-4.8023816825461,0.00114797952215984,0.972971369271893,0,1
1:139946514|140016578,0.158433766774403,-4.8023816825461,0.00114797952215984,0.972971369271893,0,1
6:124891371|124891667,-0.0770714375787004,-4.82623672567103,0.000501034018214774,0.982141811470603,0,1
3:82938817|82939055,-0.0432567404590022,-4.26126136549503,0.000367177736194298,0.984711965472924,0,1
14:30653118|30654226,-0.0324678136949485,-4.83482265829358,0.000145145076700288,0.99038762488952,0,1
4:63266207|63276129,-0.00297163399473858,-4.39908371521153,1.86244457189844e-06,0.998911116028528,0,1
12:103730869|103913468,-0.00927471615577196,-4.79601254206427,1.6358855154941e-06,0.998979492039912,0,1
10:127920173|127920321,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
11:70026747|70060205,3.76062898153506e-16,-4.74473401937291,-1.97396507986934e-07,1,0,1
12:103698220|103732229,0.00988143059634456,1.38116471536056,-6.3491139222549e-05,1,0,1
12:103698220|103822233,2.03055048265798e-11,-1.21494138311085,-1.45060934285984e-07,1,0,1
12:103787875|103863570,1.57548541485131e-13,-0.355898277304392,-3.47032635748511e-07,1,0,1
12:104183131|104214231,-1.38343066776696e-16,-4.87182773961988,-4.41742691897317e-07,1,0,1
12:104309198|104355971,7.02804457206193e-09,3.96761553117483,-3.53255459310269e-07,1,0,1
12:104309413|104310539,9.09858144043168e-18,-5.07896225418908,-3.16653192566338e-07,1,0,1
13:100383685|100453183,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
14:52439088|52439639,9.09858144043168e-18,-5.07896225418908,-3.16653192566338e-07,1,0,1
14:59514770|59558956,1.89464337324896e-16,-4.91804841592313,-3.61246646963928e-07,1,0,1
14:59560617|59586837,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
15:74855149|74983529,-1.01039948550865e-14,-5.01153369147254,-1.71553269335195e-07,1,0,1
17:34957817|34957975,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
17:35482355|35482878,-3.03835601697343e-17,-4.93994680407382,-3.01665168877353e-07,1,0,1
17:35484760|35614256,-1.4859157038159e-13,-4.92532091522805,-2.86709909095242e-07,1,0,1
17:35616043|35659160,-1.01039948550865e-14,-5.01153369147254,-1.71553269335195e-07,1,0,1
17:57522117|57522876,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
17:57533216|57533764,1.89464337324896e-16,-4.91804841592313,-3.61246646963928e-07,1,0,1
17:6744416|6907189,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
17:71537313|71538327,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
19:38112744|38113003,-8.57665258771168e-16,-4.84386200120174,-1.33623989154359e-07,1,0,1
1:134004761|134004901,1.89464337324896e-16,-4.91804841592313,-3.61246646963928e-07,1,0,1
1:151235893|151236590,1.89464337324896e-16,-4.91804841592313,-3.61246646963928e-07,1,0,1
1:172722242|172722538,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
1:173733698|173854252,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
1:173740380|173805000,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
1:84014309|84014444,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
2:27410882|27423038,9.09858144043168e-18,-5.07896225418908,-3.16653192566338e-07,1,0,1
2:34665078|34665245,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
3:82937581|82938247,-1.38343066776696e-16,-4.87182773961988,-4.41742691897317e-07,1,0,1
3:87273302|87274990,-1.01039948550865e-14,-5.01153369147254,-1.71553269335195e-07,1,0,1
4:107962241|107969450,-3.03835601697343e-17,-4.93994680407382,-3.01665168877353e-07,1,0,1
4:139007393|139007895,9.09858144043168e-18,-5.07896225418908,-3.16653192566338e-07,1,0,1
4:40807251|40807786,-8.57665258771168e-16,-4.84386200120174,-1.33623989154359e-07,1,0,1
4:53036873|53038252,-8.57665258771168e-16,-4.84386200120174,-1.33623989154359e-07,1,0,1
5:105228996|105305918,-1.01039948550865e-14,-5.01153369147254,-1.71553269335195e-07,1,0,1
5:137100023|137101099,1.89464337324896e-16,-4.91804841592313,-3.61246646963928e-07,1,0,1
5:87285063|87398561,1.89464337324896e-16,-4.91804841592313,-3.61246646963928e-07,1,0,1
5:90616370|90617389,2.13981990009119e-16,-4.23896162557422,-1.921147026285e-07,1,0,1
5:90616505|90617442,-4.14661057896896e-16,-4.71885405693755,-1.88485426116914e-07,1,0,1
6:121818231|121986400,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
6:122049088|122212515,9.09858144043168e-18,-5.07896225418908,-3.16653192566338e-07,1,0,1
6:129515578|129518156,-9.01755182683548e-14,-5.08696858347918,-2.63761011812655e-07,1,0,1
6:71176865|71178764,-1.38343066776696e-16,-4.87182773961988,-4.41742691897317e-07,1,0,1
6:85422811|85422951,-1.01039948550865e-14,-5.01153369147254,-1.71553269335195e-07,1,0,1
7:103914170|103984881,1.89464337324896e-16,-4.91804841592313,-3.61246646963928e-07,1,0,1
7:105245520|105248533,-1.1624606497739e-17,-4.41003967032619,-1.35919143091819e-07,1,0,1
7:140353051|140354644,-1.2740783529139e-15,-4.80685064114288,-1.52046788036028e-07,1,0,1
7:19430326|19430538,-3.03835601697343e-17,-4.93994680407382,-3.01665168877353e-07,1,0,1
7:19430497|19430652,-1.2740783529139e-15,-4.80685064114288,-1.52046788036028e-07,1,0,1
7:19430688|19430847,-3.03835601697343e-17,-4.93994680407382,-3.01665168877353e-07,1,0,1
7:19430923|19431546,3.83151425398374e-16,-4.62813313765194,-2.93935333390348e-07,1,0,1
8:75823715|75823915,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
9:103100245|103100838,2.51043743824569e-16,-4.99626104371709,-2.07670958908789e-07,1,0,1
9:77884152|77887195,-1.01039948550865e-14,-5.01153369147254,-1.71553269335195e-07,1,0,1
MT:14589|14741,-1.01039948550865e-14,-5.01153369147254,-1.71553269335195e-07,1,0,1
MT:2992|12710,2.60953418878265e-16,-4.77330738300017,-1.84493672390965e-07,1,0,1
